efap_id,nta_id,lat,lon
85307,BX1004,40.880008830337,-73.831659443546
87007,QN0105,40.757072116721,-73.941762693499
85354,QN0105,40.755478706604,-73.945197231019
85483,QN0105,40.754427990664,-73.936981108775
84174,QN0202,40.745784736502,-73.926788311992
83628,QN0202,40.737197516811,-73.930559420765
85350,QN0102,40.773172559917,-73.934053622565
80971,QN0104,40.756957504205,-73.914859443718
84960,QN0105,40.760417583802,-73.940317754066
85744,BK0203,40.693438427246,-73.976442248814
85743,BK0202,40.701273454058,-73.982216580906
85553,BK1703,40.655450052787,-73.927926314531
87115,BK1703,40.652398175543,-73.925379884098
83274,BK1703,40.652398175543,-73.925379884098
81051,BK1703,40.654462128951,-73.933526792211
80241,BK1703,40.654462128951,-73.933526792211
85731,BK1702,40.641909627517,-73.933972780537
80284,BK1703,40.653644920316,-73.934040923225
85476,BK1702,40.642258817726,-73.933348881513
85711,BK1703,40.651764168403,-73.937106585328
85373,BK1702,40.643103161172,-73.929533554649
81156,BK0901,40.663387709209,-73.939911366638
85229,BK1702,40.641738469222,-73.934973878057
83608,BK1701,40.646980949413,-73.945189339654
85139,BK1703,40.660018661916,-73.931189836973
85685,BK1101,40.609765704338,-73.97456792651
81586,BK1101,40.61957270101,-73.989637748838
80382,BK1204,40.616688585279,-73.980111105388
85799,BK0204,40.694394274916,-73.96815362728
85351,BK0301,40.697953686266,-73.945817280793
82837,BK0401,40.701562122164,-73.931396350325
85760,BK0301,40.694154318794,-73.946230550665
81646,BK0301,40.695244757232,-73.946353079155
81324,BK0301,40.695535321564,-73.947351353803
81412,BK0301,40.695535321564,-73.947351353803
80421,BK0104,40.706607178038,-73.943604748344
85527,BK0503,40.658756864532,-73.889607749155
84221,BK0504,40.651374040507,-73.889345075094
84148,BK0503,40.659116219097,-73.895262448359
83895,BK0503,40.659116219097,-73.895262448359
82057,BK0502,40.674439119907,-73.896598607629
82058,BK0502,40.674439119907,-73.896598607629
84137,BK0503,40.665971303298,-73.886315510745
